folioviv,foliohog,ubica_geo,ageb,tam_loc,est_socio,est_dis,upm,factor_hog,ing_cor,gasto_mon,,
268006,0,260140001,015-7,4,2,264,9240,2287,31162.71,13247.7,71269117.77,
268007,0,260140001,015-7,4,2,264,9240,2287,28278.61,10904.65,64673181.07,
268008,0,260140001,015-7,4,2,264,9240,2287,80737.51,16271.91,184646685.4,
268009,0,260140001,015-7,4,2,264,9240,2287,52355.08,47219.87,119736068,
268010,0,260140001,015-7,4,2,264,9240,2287,7607.61,2547.89,17398604.07,
268011,0,260180001,123-9,1,3,261,9180,3065,69183.41,46959.71,212047151.7,
268012,0,260180001,123-9,1,3,261,9180,3065,49580.78,34006.22,151965090.7,
268013,0,260180001,123-9,1,3,261,9180,3065,88243.11,45985.82,270465132.2,
268015,0,260180001,123-9,1,3,261,9180,3065,51732.5,38926.74,158560112.5,
268016,0,260190001,025-7,2,2,22,9170,4480,31048.72,21237.76,139098265.6,
268017,0,260190001,025-7,2,2,22,9170,4480,48131.87,14511.37,215630777.6,
268019,0,260190001,025-7,2,2,22,9170,4480,22108.67,9630.87,99046841.6,
268020,0,260190001,025-7,2,2,22,9170,4480,13853.86,30800.9,62065292.8,
268021,0,260300001,549-0,1,3,261,8900,4962,64495.46,42237.5,320026472.5,
268023,0,260300001,549-0,1,3,261,8900,4962,39605.34,25400.87,196521697.1,
268025,0,260300001,549-0,1,3,261,8900,4962,71308.53,38976.95,353832925.9,
268026,0,260300001,541-4,1,3,261,8990,2993,21346.08,43456.31,63888817.44,
268027,0,260300001,541-4,1,3,261,8990,2993,102055.28,35107.03,305451453,
268028,0,260300001,541-4,1,3,261,8990,2993,106138.13,86953.76,317671423.1,
268029,0,260300001,541-4,1,3,261,8990,2993,69073.84,23706.49,206738003.1,
268030,0,260300001,541-4,1,3,261,8990,2993,11920.56,8988.38,35678236.08,
268031,0,260550001,176-4,1,3,261,9150,2824,86773.28,47696.42,245047742.7,
268032,0,260550001,176-4,1,3,261,9150,2824,52811.82,35112.78,149140579.7,
268034,0,260550001,176-4,1,3,261,9150,2824,46405.42,18554.92,131048906.1,
268035,0,260550001,176-4,1,3,261,9150,2824,33584.09,14029.82,94841470.16,
269001,0,260140001,015-7,4,2,264,9240,2287,6186.82,7926.34,14149257.34,
269002,0,260140001,015-7,4,2,264,9240,2287,21316.21,4490.37,48750172.27,
269003,0,260140001,015-7,4,2,264,9240,2287,60649.56,56055.5,138705543.7,
269004,0,260140001,015-7,4,2,264,9240,2287,8841.17,6501.34,20219755.79,
269005,0,260140001,015-7,4,2,264,9240,2287,117839.07,116705.36,269497953.1,
269006,0,260140001,015-7,4,2,264,9240,2287,21717.23,14055.04,49667305.01,
269007,0,260140001,015-7,4,2,264,9240,2287,39613.5,31060.66,90596074.5,
269008,0,260140001,018-0,4,2,264,9240,2287,15172.67,11317.11,34699896.29,
269009,0,260140001,015-7,4,2,264,9240,2287,31370.04,18355.84,71743281.48,
269010,0,260140001,015-7,4,2,264,9240,2287,23863.63,18501.77,54576121.81,
269011,0,260180403,090-2,3,2,253,9090,3069,32822.21,20299.44,100731362.5,
269013,0,260180403,090-2,3,2,253,9090,3069,22077.12,6038.2,67754681.28,
269014,0,260180403,090-2,3,2,253,9090,3069,21961.12,15179.48,67398677.28,
269015,0,260180403,090-2,3,2,253,9090,3069,50970.53,42074.05,156428556.6,
269016,0,260300001,604-1,1,4,261,8910,2421,39020.21,13964.36,94467928.41,
269018,0,260300001,604-1,1,4,261,8910,2421,61532.75,25336.65,148970787.8,
269019,0,260300001,604-1,1,4,261,8910,2421,64958.06,43188.89,157263463.3,
269020,0,260300001,604-1,1,4,261,8910,2421,41034.1,23655.24,99343556.1,
269021,0,260300001,187-3,1,4,261,9000,4163,28008.41,15902.55,116599010.8,
269022,0,260300001,187-3,1,4,261,9000,4163,29788.47,20784.66,124009400.6,
269024,0,260300001,187-3,1,4,261,9000,4163,156437.54,67211.24,651249479,
269026,0,260430001,079-9,1,4,261,9040,3397,47952.81,24342.1,162895695.6,
269027,0,260430001,079-9,1,4,261,9040,3397,23012.87,31491.74,78174719.39,
269028,0,260430001,079-9,1,4,261,9040,3397,41972.27,20014.99,142579801.2,
269029,0,260430001,079-9,1,4,261,9040,3397,7826.5,9812.56,26586620.5,
269030,0,260430001,079-9,1,4,261,9040,3397,19151.01,11042.59,65055980.97,
269031,0,260550001,030-4,1,3,261,9190,4596,123101.47,106113.55,565774356.1,
269032,0,260550001,030-4,1,3,261,9190,4596,31168.57,13165.2,143250747.7,
269033,0,260550001,030-4,1,3,261,9190,4596,74817.35,48740.7,343860540.6,
269034,0,260550001,030-4,1,3,261,9190,4596,19816.32,3094.48,91075806.72,
271001,0,270020046,050-2,4,2,274,9390,1656,23683.98,18435.96,39220670.88,
271002,0,270020046,050-2,4,2,274,9390,1656,19563.36,20269.69,32396924.16,
271003,0,270020046,050-2,4,2,274,9390,1656,10466.27,9916.83,17332143.12,
271004,0,270020046,050-2,4,2,274,9390,1656,10451.6,13327.22,17307849.6,
271005,0,270020046,050-2,4,2,274,9390,1656,24307.59,19248.62,40253369.04,
271006,0,270020046,050-2,4,2,274,9390,1656,96380.65,65654.18,159606356.4,
271007,0,270020046,050-2,4,2,274,9390,1656,11453.19,27099.34,18966482.64,
271008,0,270020046,050-2,4,2,274,9390,1656,26100.81,16165.33,43222941.36,
271009,0,270020046,050-2,4,2,274,9390,1656,16333.65,15839.62,27048524.4,
271010,0,270040001,162-8,1,2,271,9270,2605,60542.74,36238.32,157713837.7,
271011,0,270040001,162-8,1,2,271,9270,2605,27798.83,9651.88,72415952.15,
271013,0,270040001,162-8,1,2,271,9270,2605,44234.68,41874.13,115231341.4,
271014,0,270040001,162-8,1,2,271,9270,2605,59083.65,38494.65,153912908.3,
271015,0,270040122,038-6,3,2,273,9440,1429,70051.36,24227.32,100103393.4,
271016,0,270040122,038-6,3,2,273,9440,1429,7116.05,7362.9,10168835.45,
271017,0,270040122,038-6,3,2,273,9440,1429,7387.43,7102.88,10556637.47,
271018,0,270040122,038-6,3,2,273,9440,1429,11324.13,15737.5,16182181.77,
271020,0,270040122,038-6,3,2,273,9440,1429,32419.01,18438.24,46326765.29,
271022,0,270040122,038-6,3,2,273,9440,1429,113002.67,50165.57,161480815.4,
271023,0,270040122,038-6,3,2,273,9440,1429,36141.37,12338.17,51646017.73,
271024,0,270040122,038-6,3,2,273,9440,1429,67462.08,29602.33,96403312.32,
271025,0,270040122,038-6,3,2,273,9440,1429,33646.54,30708.59,48080905.66,
271026,0,270040122,038-6,3,2,273,9440,1429,94535.95,57605.71,135091872.6,
271027,0,270120011,065-5,3,2,273,9350,4206,26012.39,20671.76,109408112.3,
271028,0,270120011,065-5,3,2,273,9350,4206,5850.4,3051.82,24606782.4,
271030,0,270120011,065-5,3,2,273,9350,4206,17447.75,19972.59,73385236.5,
271031,0,270120011,065-5,3,2,273,9350,4206,21673.2,12342.69,91157479.2,
271032,0,270170001,041-6,2,2,272,9330,3333,56782.19,19485.24,189255039.3,
271036,0,270170001,041-6,2,2,272,9330,3333,67804.74,65395.74,225993198.4,
272001,0,270020046,050-2,4,2,274,9390,1656,26746,24652.28,44291376,
272002,0,270020046,050-2,4,2,274,9390,1656,13777.65,9914.46,22815788.4,
272004,0,270020046,050-2,4,2,274,9390,1656,34282.05,6255.97,56771074.8,
272007,0,270020046,050-2,4,2,274,9390,1656,25694.01,32900.39,42549280.56,
272008,0,270020046,050-2,4,2,274,9390,1656,21730.12,11460.68,35985078.72,
272009,0,270020046,050-2,4,2,274,9390,1656,17288.02,15930.26,28628961.12,
272010,0,270020046,050-2,4,2,274,9390,1656,19032.01,16862.37,31517008.56,
272011,0,270040001,016-A,1,3,271,9260,5467,33922.73,42564.44,185455564.9,
272014,0,270040001,016-A,1,3,271,9260,5467,18873.12,7445.87,103179347,
272014,1,270040001,016-A,1,3,271,9260,5467,33534.28,26394.28,183331908.8,
272015,0,270040001,016-A,1,3,271,9260,5467,19341.78,14495.85,105741511.3,
272016,0,270050066,041-5,3,2,273,9340,4398,142540.76,44220.19,626894262.5,
272017,0,270050066,041-5,3,2,273,9340,4398,82959.3,26041.66,364855001.4,
272018,0,270050066,041-5,3,2,273,9340,4398,15501.14,16835.39,68174013.72,
272020,0,270050066,041-5,3,2,273,9340,4398,58143.6,22453.66,255715552.8,
272021,0,270080601,041-7,4,1,274,9430,1262,17684.41,11044.96,22317725.42,
272023,0,270080601,041-7,4,1,274,9430,1262,15591.15,5187.62,19676031.3,
272024,0,270080601,041-7,4,1,274,9430,1262,16443.57,6885.76,20751785.34,
272025,0,270080601,041-7,4,1,274,9430,1262,28944.48,12537,36527933.76,
272026,0,270080601,041-7,4,1,274,9430,1262,14939.51,15396.89,18853661.62,
272027,0,270080601,041-7,4,1,274,9430,1262,6359.82,6257.43,8026092.84,
272028,0,270080601,041-7,4,1,274,9430,1262,11001.66,12295.25,13884094.92,
272029,0,270080601,041-7,4,1,274,9430,1262,19785.98,8875.28,24969906.76,
272030,0,270080601,041-7,4,1,274,9430,1262,11049.58,11516,13944569.96,
272031,0,270170001,041-6,2,2,272,9330,3333,19906.81,8726.41,66349397.73,
272032,0,270170001,041-6,2,2,272,9330,3333,21660.77,17015.41,72195346.41,
272033,0,270170001,041-6,2,2,272,9330,3333,26889.04,17323.55,89621170.32,
272034,0,270170001,041-6,2,2,272,9330,3333,16679.32,10748.94,55592173.56,
272035,0,270170001,041-6,2,2,272,9330,3333,153871.22,115008.11,512852776.3,
273002,0,270040001,166-6,1,3,271,9250,5122,26610.64,16860.23,136299698.1,
273003,0,270040001,166-6,1,3,271,9250,5122,19939.1,7993.53,102128070.2,
273004,0,270040001,166-6,1,3,271,9250,5122,36217.62,18395.19,185506649.6,
273005,0,270040001,166-6,1,3,271,9250,5122,19295.39,22073.6,98830987.58,
273006,0,270050066,041-5,3,2,273,9340,4398,23091.67,14983.78,101557164.7,
273007,0,270050066,041-5,3,2,273,9340,4398,11287.3,9150.54,49641545.4,
273008,0,270050066,041-5,3,2,273,9340,4398,12084.16,19535.51,53146135.68,
273010,0,270050066,041-5,3,2,273,9340,4398,35454.33,25277.89,155928143.3,
273011,0,270080601,041-7,4,1,274,9430,1262,13747.23,9294.74,17349004.26,
273012,0,270080601,041-7,4,1,274,9430,1262,14722.72,12649.84,18580072.64,
273013,0,270080601,041-7,4,1,274,9430,1262,33309.33,71021.7,42036374.46,
273014,0,270080601,041-7,4,1,274,9430,1262,39758.52,49936.99,50175252.24,
273015,0,270080601,041-7,4,1,274,9430,1262,10429.23,3627.67,13161688.26,
273016,0,270080601,041-7,4,1,274,9430,1262,23661.95,25689.09,29861380.9,
273017,0,270080601,041-7,4,1,274,9430,1262,26461.8,16444.38,33394791.6,
273018,0,270080601,041-7,4,1,274,9430,1262,7443.74,12485.02,9393999.88,
273020,0,270080601,041-7,4,1,274,9430,1262,7034.27,4363.78,8877248.74,
273021,0,270080601,041-7,4,1,274,9430,1262,21246.3,14350.06,26812830.6,
273022,0,270080601,041-7,4,1,274,9430,1262,13064.1,10247.34,16486894.2,
273023,0,270140013,006-2,4,2,274,9380,1887,41719.2,5680.79,78724130.4,
273024,0,270140013,006-2,4,2,274,9380,1887,40380.57,13639.11,76198135.59,
273025,0,270140013,006-2,4,2,274,9380,1887,41416.93,14955.32,78153746.91,
273026,0,270140013,006-2,4,2,274,9380,1887,56118.84,75669.16,105896251.1,
273027,0,270140013,006-2,4,2,274,9380,1887,37600.47,18217.25,70952086.89,
273028,0,270140013,006-2,4,2,274,9380,1887,167153.81,125479.22,315419239.5,
273029,0,270140013,006-2,4,2,274,9380,1887,72855.02,42420.96,137477422.7,
273030,0,270140013,006-2,4,2,274,9380,1887,694249.62,162839.63,1310049033,
273031,0,270140013,006-2,4,2,274,9380,1887,37728.46,27079.07,71193604.02,
273032,0,270140013,006-2,4,2,274,9380,1887,55295.81,40759.15,104343193.5,
273033,0,270170001,041-6,2,2,272,9330,3333,9796.33,11753.49,32651167.89,
273034,0,270170001,041-6,2,2,272,9330,3333,15137.77,7011.58,50454187.41,
273035,0,270170001,041-6,2,2,272,9330,3333,27932,11624.86,93097356,
273036,0,270170001,041-6,2,2,272,9330,3333,76069.53,41998.18,253539743.5,
273037,0,270170001,041-6,2,2,272,9330,3333,14044.49,20748.71,46810285.17,
274001,0,270040001,136-5,1,2,271,9310,4687,45049.14,29894.69,211145319.2,
274004,0,270040001,136-5,1,2,271,9310,4687,20528.46,11193.56,96216892.02,
274005,0,270040001,136-5,1,2,271,9310,4687,11643.04,11370.74,54570928.48,
274006,0,270080001,066-7,2,3,272,9360,3034,21329.48,10160.8,64713642.32,
274007,0,270080001,066-7,2,3,272,9360,3034,11803.27,17662.39,35811121.18,
274008,0,270080001,066-7,2,3,272,9360,3034,93200.66,23863.58,282770802.4,
274009,0,270080001,066-7,2,3,272,9360,3034,67829.87,30776.44,205795825.6,
274010,0,270080001,066-7,2,3,272,9360,3034,26611.44,25112.25,80739108.96,
274011,0,270080623,019-2,4,1,274,9370,1968,16418.06,8692.92,32310742.08,
274012,0,270080623,019-2,4,1,274,9370,1968,12325.27,3909.36,24256131.36,
274013,0,270080623,019-2,4,1,274,9370,1968,11131.45,24154.02,21906693.6,
274014,0,270080623,019-2,4,1,274,9370,1968,10064.82,32719.09,19807565.76,
274015,0,270080623,019-2,4,1,274,9370,1968,20022.25,15005.72,39403788,
274017,0,270080623,019-2,4,1,274,9370,1968,7367.35,2544.82,14498944.8,
274018,0,270080623,019-2,4,1,274,9370,1968,14998.99,9671.56,29518012.32,
274019,0,270080623,019-2,4,1,274,9370,1968,16098.03,7661.19,31680923.04,
274020,0,270160005,009-0,4,1,274,9410,1478,15637.53,15226.82,23112269.34,
274021,0,270160005,009-0,4,1,274,9410,1478,21491.46,19029.71,31764377.88,
274022,0,270160005,009-0,4,1,274,9410,1478,6633.19,9511.01,9803854.82,
274023,0,270160005,009-0,4,1,274,9410,1478,21111.81,8733.14,31203255.18,
274024,0,270160005,009-0,4,1,274,9410,1478,26484.12,20938.76,39143529.36,
274026,0,270160044,009-0,4,1,274,9410,1478,31315.83,26585.65,46284796.74,
274027,0,270160044,009-0,4,1,274,9410,1478,19733.73,18213.44,29166452.94,
274028,0,270160005,009-0,4,1,274,9410,1478,12851.9,3440.24,18995108.2,
274029,0,270160005,009-0,4,1,274,9410,1478,12387.86,10587.4,18309257.08,
275001,0,270040001,068-7,1,4,271,9290,2115,61543.74,16668.03,130165010.1,
275004,0,270040001,068-7,1,4,271,9290,2115,41642.03,26515.49,88072893.45,
275005,0,270040001,068-7,1,4,271,9290,2115,76448.73,41586.97,161689064,
275006,0,270060024,006-0,4,1,274,9450,1261,23699.67,8937.38,29885283.87,
275007,0,270060024,006-0,4,1,274,9450,1261,22081.93,19460.49,27845313.73,
275008,0,270060024,006-0,4,1,274,9450,1261,10455.01,10589.61,13183767.61,
275009,0,270060024,006-0,4,1,274,9450,1261,17016.38,15470.93,21457655.18,
275010,0,270060024,006-0,4,1,274,9450,1261,25688.7,11123.68,32393450.7,
275013,0,270060024,006-0,4,1,274,9450,1261,18652.65,22779.39,23520991.65,
275014,0,270060024,006-0,4,1,274,9450,1261,129796.7,116571.31,163673638.7,
275016,0,270060024,006-0,4,1,274,9450,1261,26966.51,10657.94,34004769.11,
275017,0,270060024,006-0,4,1,274,9450,1261,18275.9,8549.23,23045909.9,
275018,0,270080001,066-7,2,3,272,9360,3034,16180.47,13166.05,49091545.98,
275019,0,270080001,066-7,2,3,272,9360,3034,74185.69,26914.03,225079383.5,
275020,0,270080001,066-7,2,3,272,9360,3034,39576.06,20156.72,120073766,
275022,0,270080001,066-7,2,3,272,9360,3034,66491.76,61100.61,201735999.8,
275024,0,270120011,065-5,3,2,273,9350,4206,45737.69,34735.42,192372724.1,
275025,0,270120011,065-5,3,2,273,9350,4206,17761.51,19827.54,74704911.06,
275027,0,270120011,065-5,3,2,273,9350,4206,82027.82,78119.15,345009010.9,
275029,0,270150094,007-4,4,1,274,9400,2019,9122.91,9295.59,18419155.29,
275030,0,270150094,007-4,4,1,274,9400,2019,5800.06,4464.92,11710321.14,
275031,0,270150094,007-4,4,1,274,9400,2019,6359.33,5005.09,12839487.27,
275032,0,270150094,007-4,4,1,274,9400,2019,10412.52,12403.76,21022877.88,
275033,0,270150094,007-4,4,1,274,9400,2019,7413.01,4613.46,14966867.19,
275034,0,270150094,007-4,4,1,274,9400,2019,5278.72,12107.09,10657735.68,
275035,0,270150094,007-4,4,1,274,9400,2019,7042.23,12266.26,14218262.37,
275036,0,270150094,007-4,4,1,274,9400,2019,13294.27,7276.92,26841131.13,
275037,0,270150094,007-4,4,1,274,9400,2019,6401.94,12232.44,12925516.86,
276001,0,270040001,154-3,1,4,271,9280,1778,47213.1,59328.92,83944891.8,
276002,0,270040001,154-3,1,4,271,9280,1778,63586.37,33613.92,113056565.9,
276003,0,270040001,154-3,1,4,271,9280,1778,21994.54,12781.96,39106292.12,
276004,0,270040001,154-3,1,4,271,9280,1778,33154.17,17442.52,58948114.26,
276005,0,270040001,154-3,1,4,271,9280,1778,23209.62,24497.14,41266704.36,
276006,0,270040122,038-6,3,2,273,9440,1429,14158.99,14884.41,20233196.71,
276007,0,270040122,038-6,3,2,273,9440,1429,48224.63,21153.84,68912996.27,
276008,0,270040122,038-6,3,2,273,9440,1429,95581.93,112913.19,136586578,
276009,0,270040122,038-6,3,2,273,9440,1429,19924.46,14558.42,28472053.34,
276010,0,270040122,038-6,3,2,273,9440,1429,38445.66,24971.54,54938848.14,
276011,0,270040122,038-6,3,2,273,9440,1429,46434.8,47523.2,66355329.2,
276012,0,270040122,038-6,3,2,273,9440,1429,20015.85,13413.36,28602649.65,
276013,0,270040122,038-6,3,2,273,9440,1429,25553.04,14893.48,36515294.16,
276015,0,270040122,038-6,3,2,273,9440,1429,38453.29,28705.37,54949751.41,
276016,0,270080001,066-7,2,3,272,9360,3034,20488.09,11169.01,62160865.06,
276017,0,270080001,066-7,2,3,272,9360,3034,9467.19,12262.02,28723454.46,
276018,0,270080001,066-7,2,3,272,9360,3034,110485.98,63711.38,335214463.3,
276019,0,270080001,066-7,2,3,272,9360,3034,22318.02,77977.97,67712872.68,
276020,0,270080001,066-7,2,3,272,9360,3034,88309.63,58791.28,267931417.4,
276021,0,270120011,065-5,3,2,273,9350,4206,10591.71,9310.48,44548732.26,
276022,0,270120011,065-5,3,2,273,9350,4206,16366.81,11914.43,68838802.86,
276023,0,270120011,065-5,3,2,273,9350,4206,14773.19,8173.37,62136037.14,
276024,0,270120011,065-5,3,2,273,9350,4206,20410.16,13229.36,85845132.96,
276025,0,270120011,065-5,3,2,273,9350,4206,17795.32,17720.29,74847115.92,
276026,0,270150094,007-4,4,1,274,9400,2019,9897.3,10104.37,19982648.7,
276027,0,270150094,007-4,4,1,274,9400,2019,7696.71,12935.11,15539657.49,
276028,0,270150094,007-4,4,1,274,9400,2019,5270.38,7464.62,10640897.22,
276029,0,270150094,007-4,4,1,274,9400,2019,4022.94,7437.44,8122315.86,
276030,0,270150094,007-4,4,1,274,9400,2019,11693.67,1725.28,23609519.73,
276031,0,270150094,007-4,4,1,274,9400,2019,6305.19,6321.3,12730178.61,
276032,0,270150094,007-4,4,1,274,9400,2019,7846.71,9827.59,15842507.49,
276033,0,270150094,007-4,4,1,274,9400,2019,7232.43,4584.55,14602276.17,
276034,0,270150094,007-4,4,1,274,9400,2019,18487.17,18979.22,37325596.23,
276035,0,270150094,007-4,4,1,274,9400,2019,24280.2,20682.5,49021723.8,
277001,0,270010101,014-9,4,1,274,9420,1621,10153.37,12261.12,16458612.77,
277002,0,270010101,014-9,4,1,274,9420,1621,159448.56,10962.48,258466115.8,
277003,0,270010101,014-9,4,1,274,9420,1621,14457.83,10658.13,23436142.43,
277004,0,270010101,014-9,4,1,274,9420,1621,10674.28,7300.58,17303007.88,
277005,0,270010101,014-9,4,1,274,9420,1621,10577.6,2905.37,17146289.6,
277006,0,270010101,014-9,4,1,274,9420,1621,25842.03,6296.82,41889930.63,
277007,0,270010101,014-9,4,1,274,9420,1621,21702.15,7003.44,35179185.15,
277008,0,270010101,014-9,4,1,274,9420,1621,16690.43,11642.65,27055187.03,
277009,0,270010101,014-9,4,1,274,9420,1621,18512.19,21737.49,30008259.99,
277010,0,270010101,014-9,4,1,274,9420,1621,2624.85,0,4254881.85,
277011,0,270040001,083-1,1,3,271,9320,3826,65595.5,30997.63,250968383,
277012,0,270040001,083-1,1,3,271,9320,3826,19818.87,23900.66,75826996.62,
277013,0,270040001,083-1,1,3,271,9320,3826,53868.93,49527.38,206102526.2,
277014,0,270040001,083-1,1,3,271,9320,3826,78517.06,54560.22,300406271.6,
277014,1,270040001,083-1,1,3,271,9320,3826,31218.73,23682.03,119442861,
277015,0,270040001,083-1,1,3,271,9320,3826,28296.17,32572.92,108261146.4,
277016,0,270050066,041-5,3,2,273,9340,4398,39415.65,29808.74,173350028.7,
277017,0,270050066,041-5,3,2,273,9340,4398,43917.9,34259.14,193150924.2,
277018,0,270050066,041-5,3,2,273,9340,4398,38921.65,20264.36,171177416.7,
277019,0,270050066,041-5,3,2,273,9340,4398,21639.08,34933.4,95168673.84,
277020,0,270050066,041-5,3,2,273,9340,4398,43656.13,16759.53,191999659.7,
277021,0,270080039,019-2,4,1,274,9370,1968,52775.91,26340.75,103862990.9,
277022,0,270080039,019-2,4,1,274,9370,1968,22430.89,10091.92,44143991.52,
277023,0,270080039,019-2,4,1,274,9370,1968,13282.08,8645.42,26139133.44,
277024,0,270080039,019-2,4,1,274,9370,1968,9354.53,4789.97,18409715.04,
277025,0,270080039,019-2,4,1,274,9370,1968,32097.3,16556.57,63167486.4,
277026,0,270080039,019-2,4,1,274,9370,1968,55542.33,35341.26,109307305.4,
277027,0,270080039,019-2,4,1,274,9370,1968,10693.45,15282.95,21044709.6,
277028,0,270080039,019-2,4,1,274,9370,1968,4945.5,17297.9,9732744,
277029,0,270080039,019-2,4,1,274,9370,1968,12017.66,3504.67,23650754.88,
277030,0,270080039,019-2,4,1,274,9370,1968,6790.85,3292.68,13364392.8,
278002,0,270040001,109-8,1,2,271,9300,2965,58512.54,9716.51,173489681.1,
278004,0,270040001,109-8,1,2,271,9300,2965,57717.38,21241.3,171132031.7,
278005,0,270040001,109-8,1,2,271,9300,2965,11553.37,2292.63,34255742.05,
278006,0,270060024,006-0,4,1,274,9450,1261,21172.59,10675.35,26698635.99,
278007,0,270060024,006-0,4,1,274,9450,1261,19718.41,13017.93,24864915.01,
278008,0,270060024,006-0,4,1,274,9450,1261,19126.54,23479.21,24118566.94,
278009,0,270060024,006-0,4,1,274,9450,1261,4786.36,10114.68,6035599.96,
278010,0,270060024,006-0,4,1,274,9450,1261,24220.61,27672.96,30542189.21,
278013,0,270060024,006-0,4,1,274,9450,1261,21504.84,14387.27,27117603.24,
278014,0,270060024,006-0,4,1,274,9450,1261,14580.97,5564.17,18386603.17,
278017,0,270080001,066-7,2,3,272,9360,3034,18765.46,14212.7,56934405.64,
278018,0,270080001,066-7,2,3,272,9360,3034,42604.82,20908.77,129263023.9,
278019,0,270080001,066-7,2,3,272,9360,3034,86747.09,25777.94,263190671.1,
278020,0,270080001,066-7,2,3,272,9360,3034,52602.45,33379.88,159595833.3,
278021,0,270120011,065-5,3,2,273,9350,4206,25824.55,10124.79,108618057.3,
278023,0,270120011,065-5,3,2,273,9350,4206,4137.61,8686.95,17402787.66,
278024,0,270120011,065-5,3,2,273,9350,4206,53095.68,17784.16,223320430.1,
278025,0,270120011,065-5,3,2,273,9350,4206,12755.4,15394.82,53649212.4,
